A_lat,A_long,A_locality,B_lat,B_long,B_locality,month,weekday,hour,car_distance,pt_distance,car_time,pt_time
45.48941797554934,9.256047473189966,San Gregorio,45.464654929363256,9.19468198272272,Duomo,December,Tuesday,10,9767,9938,1801,3539
45.480121214160704,9.214738489029418,Città Studi,45.48901501520365,9.244681349227472,Lambrate,May,Saturday,5,3299,5052,532,3006
45.439788040448775,9.208021148475003,Scalo Romana,45.44409271114203,9.204385146505654,Scalo Romana,September,Thursday,17,1005,815,198,843
45.4712971134177,9.213010447410003,Cascina Acquabella,45.4273560472693,9.13256411292119,Ronchetto sul Naviglio,April,Wednesday,23,11417,15026,1504,6181
45.514235313676394,9.219906580914015,Precotto,45.49645416342233,9.15573875015139,Cagnola,August,Friday,12,7441,10991,1096,3192
45.50312596939654,9.135380206880512,Garegnano,45.44866782458075,9.124969722560824,Lorenteggio,September,Saturday,19,18459,13137,1139,4211
45.46843904399061,9.20936283664826,Porta Monforte,45.455042926034594,9.214829682872296,XXII Marzo,August,Monday,14,2627,2267,564,1505
45.426165352004325,9.204633588189038,Ripamonti,45.424639963267175,9.134647258044858,Boffalora,September,Tuesday,9,7634,7555,1067,4656
45.474437069361194,9.25106526507696,Ortica,45.44479052077558,9.247226760808253,Morsenchio,September,Sunday,4,4495,14150,290,6068
45.4746787957899,9.18905534597235,Milano Area C,45.443384931115624,9.218886992583558,Lodi - Corvetto,June,Friday,7,6626,5654,1334,1610
45.47744586682586,9.168265498243832,Pagano,45.501255647000804,9.171016194492397,Bovisa,August,Tuesday,2,3980,9053,532,4692
45.473980262440136,9.177133662799825,Parco Sempione,45.44385502617315,9.16026045807536,San Cristoforo,March,Tuesday,19,6401,4872,1445,1927
45.42528151037033,9.216240729056505,Vaiano Valle,45.459366387012416,9.115126294262263,Forze Armate,February,Monday,7,11587,11769,2099,5699
45.45799651472393,9.225808270510202,Ortomercato,45.48222396176296,9.247407259979083,Lambrate,October,Monday,19,5576,4485,669,2381
45.45376999235113,9.208518477238865,Porta Romana,45.45475287785851,9.121313869153111,Lorenteggio,September,Monday,18,8902,13627,1695,3230
45.43176994180286,9.12268064822309,Ronchetto sul Naviglio,45.43036258132556,9.1419087903881,Ronchetto Sul Naviglio,March,Sunday,9,4437,4947,547,3566
45.489727087685104,9.147949881170144,Portello,45.45145910727993,9.206905420899332,Porta Romana,October,Tuesday,7,7788,10733,1739,2916
45.49999072796385,9.147899412030808,Villapizzone,45.493171929908314,9.227061743570182,Turro,December,Sunday,21,7630,7839,1041,4479
45.49211392033024,9.251322671309193,Parco Lambro,45.44583840043729,9.16877824486239,Zona Navigli,April,Sunday,3,16450,14324,1367,5460
45.43073175503143,9.184577332982114,Stadera,45.49553504144202,9.249489899549552,Parco Lambro,January,Wednesday,3,16642,23385,1134,7213
45.44996599922326,9.245979251995054,Taliedo,45.49987725313727,9.15400681674823,Villapizzone,August,Sunday,20,11334,12041,1669,5428
45.488344163299374,9.152999715122288,Portello,45.44608120607669,9.157064159799633,San Cristoforo,May,Friday,7,6360,6103,1342,2733
45.49899414707766,9.216210155902868,Greco,45.429184945508126,9.183578705134748,Stadera,March,Wednesday,13,11932,12713,2119,3381
45.489322854293896,9.205886207850922,Centrale,45.490120567795174,9.155267491343377,Cagnola,November,Wednesday,23,5119,5174,711,2219
45.428914925023705,9.163465286466119,Quartiere Sant’Ambrogio,45.453937191109446,9.167893161955446,Porta Genova,December,Friday,12,4716,3499,655,2344
45.45469616942451,9.25723868622899,Monluè,45.492974535753675,9.232168782050728,Rottole,November,Thursday,13,7459,6227,628,3870
45.50843509677642,9.166729497182152,Bovisa,45.44002802431183,9.167965877658705,Moncucco,May,Saturday,18,10570,10917,1570,3655
45.43563039711546,9.233167537181998,Rogoredo,45.51709413545848,9.179819730024438,Parco Nord,October,Monday,18,11674,13526,2101,3062
45.43938509442955,9.13404428664548,Ronchetto sul Naviglio,45.50785848312892,9.188742667386466,Niguarda,June,Saturday,5,13108,12827,1560,5553
45.457925754433475,9.154237786229118,Washington,45.49198198273382,9.114519734392003,Gallaratese,April,Sunday,4,6342,6184,771,3667
45.433974102981885,9.232552834952438,Rogoredo,45.440503019348654,9.128867474174152,Ronchetto sul Naviglio,October,Tuesday,16,25664,9904,1493,4873
45.45506626421422,9.256723001506657,Monluè,45.462518545010084,9.231426304568743,Corsica,September,Thursday,21,3764,3041,312,1867
45.4295560057186,9.252721624453873,Triulzo Superiore,45.51271251718122,9.138232190260082,Quarto Oggiaro,October,Thursday,6,30155,18330,1400,4534
45.46620142360391,9.251553686981755,Cavriano,45.49773426029013,9.17342883564559,Dergano,April,Friday,17,9088,10358,2069,3943
45.45575079059841,9.12298996442914,Lorenteggio,45.49674300366836,9.188565871178977,Zona Zara,May,Monday,14,8972,9367,1309,2516
45.490500122475055,9.208965801726466,Centrale,45.50213506742035,9.200425686714766,Prato Centenaro,September,Wednesday,10,1780,2006,344,1335
45.484863626069526,9.211746239761142,Buenos Aires - Venezia,45.44936972295707,9.145723518896936,Giambellino,May,Friday,6,9429,11448,1337,3734
45.48144162626267,9.209594330896287,Buenos Aires - Venezia,45.47592280421014,9.197981201841863,Milano Area C,April,Sunday,8,2683,1745,455,1221
45.48968132204551,9.171675232278018,Ghisolfa,45.44888773961169,9.248947968333058,Taliedo,December,Thursday,2,9360,15632,1329,10570
45.511415944584776,9.19696372899335,Prato Centenaro,45.510932461911786,9.208555659595746,Segnano,February,Saturday,23,1279,1184,257,1237
45.47107750833229,9.122298979516188,Quarto Cagnino,45.45942605746548,9.120014765484267,Forze Armate,January,Tuesday,6,2924,2813,401,1637
45.459774549448774,9.247915154693553,Monluè,45.47282956978802,9.112162239117877,Quarto Cagnino,September,Sunday,4,31861,17761,1653,7702
45.48444189355369,9.171386527173592,Bullona,45.45642296234124,9.179400414475877,Porta Ticinese,October,Wednesday,10,4263,5593,971,2398
45.43324084647508,9.148903083978787,Barona,45.48974020995605,9.151624676924543,Portello,May,Sunday,8,7657,10167,1033,4349
45.5209121396524,9.144504350233685,Quarto Oggiaro,45.44978562983405,9.126520631618291,Lorenteggio,August,Saturday,22,12878,12200,1197,4318
45.50424016837267,9.212966295041575,Greco,45.478264016629105,9.17513679728838,Sarpi,March,Wednesday,15,4819,5860,883,2407
45.51986341621388,9.11566479892134,Sacco,45.49529816073954,9.231567195018084,Turro,October,Sunday,4,11911,14424,1537,7811
45.482732200358846,9.196193572336508,Centro Direzionale di Milano,45.49239961058451,9.131738634113184,Qt 8,October,Tuesday,13,8389,8192,1263,2821
45.501093486322226,9.243279436126556,Cimiano,45.50157761118292,9.134425980981518,Garegnano,February,Thursday,13,25298,12726,1649,4907
45.462757622489065,9.143395353937757,Bande Nere,45.503216779079295,9.161226447986893,Bovisa,August,Sunday,13,6702,7478,850,2642
45.452737293788225,9.156170956559166,Giambellino,45.48969796773718,9.16204298075566,Ghisolfa,June,Friday,11,5007,6057,989,2612
45.49841310210413,9.113165697955703,Gallaratese,45.48033958319041,9.200385906414416,Centrale,December,Thursday,21,8879,11069,1015,2944
45.45688880706618,9.249121165894989,Monluè,45.496855323393575,9.124168083285214,Gallaratese,October,Sunday,13,29226,13378,1483,4959
45.51485039898597,9.163810813326553,Affori,45.43483690417148,9.191208379232672,Morivione,February,Tuesday,18,12632,14100,1976,4116
45.50049692291684,9.1610888456165,Bovisa,45.428898771247795,9.161501333985461,Quartiere Sant’Ambrogio,March,Wednesday,7,10385,9707,1554,4008
45.46063402740219,9.116213060615852,Forze Armate,45.51385241173064,9.235761861764729,Precotto,May,Monday,4,27987,18659,1604,6179
45.51856165725741,9.208819518602274,Bicocca,45.49528218883818,9.184872825710986,Isola,May,Saturday,21,3843,3873,638,1741
45.48801423013298,9.218712190489136,Loreto,45.45302365259801,9.181105065342381,Porta Ticinese,January,Thursday,5,7238,6344,1099,2662
45.49736394101934,9.23040563348134,Turro,45.437299583348185,9.136072242898157,Ronchetto sul Naviglio,August,Friday,0,12991,17916,1613,8265
45.42341261833894,9.207316203331741,Ripamonti,45.43682429052147,9.171839078130764,Moncucco,October,Wednesday,0,4934,4622,704,3464
45.51007608344933,9.141283428396573,Quarto Oggiaro,45.425346149071615,9.187650353043198,Parco delle Abbazie,March,Tuesday,22,14934,13671,1500,5774
45.48915887893362,9.152270280283796,Portello,45.51754281698677,9.176593052946245,Affori,June,Friday,4,5769,6696,750,3929
45.48301910051461,9.125197267450165,Ippodromo del Galoppo,45.5039546110134,9.19017925214319,Montalbino,May,Saturday,13,7682,10931,1015,3810
45.44379913187832,9.19086141500014,Ex Om - Morivione,45.50029044355427,9.145114340212332,Villapizzone,October,Wednesday,3,9058,10038,1271,5881
45.45039980885255,9.12859354563287,Lorenteggio,45.44566538324913,9.226841180430535,Lodi - Corvetto,October,Friday,4,10333,8966,1264,5311
45.50519711583995,9.209945306065078,Greco,45.52140214175538,9.217316587938257,Bicocca,April,Sunday,18,2471,3576,329,2038
45.483947438872086,9.130076587465064,Ippodromo del Galoppo,45.51492071973938,9.192474926940752,Niguarda,May,Friday,19,13278,12226,1210,3881
45.47699613468737,9.15302464404224,Tre Torri,45.42378689757048,9.136249839743126,Boffalora,September,Wednesday,7,9094,10707,1659,4068
45.513596250734494,9.122885982443334,Vialba,45.445538843417175,9.18973458370038,Morivione,August,Thursday,20,11445,17955,1383,4778
45.42677947867347,9.17175181968525,Conca Fallata,45.455794973256594,9.14617778118482,Bande Nere,March,Monday,22,5627,5622,663,2880
45.48316786561388,9.187658700678986,GARIBALDI REPUBBLICA,45.504904532777864,9.110929584076503,Garegnano,January,Thursday,13,9199,9787,1081,2991
45.5093535620388,9.112455237667586,major cemetery of Milan,45.494149457442184,9.165950883746504,Ghisolfa,September,Saturday,18,6960,5559,865,3327
45.43285889791201,9.183094035858387,Stadera,45.49518746047824,9.124454235439549,Gallaratese,November,Monday,9,10317,11690,1604,2809
45.42261890703476,9.20643197719968,Ripamonti,45.51251540540945,9.16389536957719,Affori,July,Sunday,7,13401,13704,1756,4813
45.50512490664195,9.17816004552808,Dergano,45.45523940769418,9.234361407596666,Ortomercato,June,Sunday,22,9535,8594,1446,3584
45.441606790291246,9.140801275615141,Restocco Maroni,45.448200605755375,9.123284409706809,Lorenteggio,December,Sunday,5,2926,4219,379,3366
45.458222293122326,9.207577310359667,XXII Marzo,45.48702422477306,9.256051868409834,San Gregorio,November,Thursday,20,7322,6729,800,3986
45.43330060524498,9.222115846734773,Vaiano Valle,45.435753081397785,9.16872349913247,Moncucco,September,Sunday,5,5824,4663,688,4202
45.435844273824735,9.246085093733717,Rogoredo,45.43961657954137,9.128299849658653,Ronchetto sul Naviglio,December,Sunday,17,27829,10591,1581,4903
45.49627225451645,9.208656759019574,Cassina de' Pomm,45.437493606298595,9.215720734455285,Vaiano Valle,December,Sunday,2,9006,12191,1169,4667
45.468628146557144,9.177545954631459,Duomo,45.50895675130413,9.11709633006432,major cemetery of Milan,September,Friday,12,7015,9275,1033,2914
45.44778651489208,9.190940827357307,Vigentina,45.448620216809324,9.115731913857166,Lorenteggio,May,Wednesday,21,7213,8859,872,4063
45.43872811309544,9.189662423293319,Ex Om - Morivione,45.504487556769874,9.209720679555698,Greco,May,Tuesday,8,9939,13833,2055,4061
45.449310127374446,9.236957730257906,Ortomercato,45.430586607698444,9.213638626827837,Vaiano Valle,January,Friday,17,6357,13343,993,4323
45.437684371009034,9.153850690243361,San Cristoforo,45.4630959795164,9.165288885537446,Magenta - San Vittore,February,Wednesday,14,4338,4452,768,2110
45.499273923501775,9.155962842299799,Villapizzone,45.513208942057894,9.238096709264875,Adriano,December,Tuesday,1,9665,13652,1213,6434
45.46074932321247,9.114306389430025,Forze Armate,45.47274560453686,9.250745831931683,Ortica,September,Tuesday,10,37137,14713,1734,4413
45.520697416109805,9.180653048041567,Parco Nord,45.452284379356946,9.164821215622302,Tortona,June,Monday,22,16070,10192,1167,4042
45.47185742137928,9.210482073700101,Porta Monforte,45.505346501028,9.236257033587359,Turro,April,Monday,1,5512,5265,858,4006
45.476436570629545,9.193364190916975,Milano Area C,45.51143765678735,9.222932073568796,Precotto,June,Friday,0,5958,6436,786,3015
45.454893278765766,9.147642609710392,Bande Nere,45.48866199395527,9.245786415454162,Lambrate,March,Tuesday,6,21113,12284,1846,3904
45.45695687200301,9.21011585155508,XXII Marzo,45.423944383178444,9.15369857441481,Cantalupa,May,Sunday,18,7317,10225,1065,5583
45.428051487619044,9.177981975003155,Stadera,45.42192434649533,9.22028057967515,Parco della Vettabbia,March,Tuesday,22,9702,7936,784,5146
45.481572945732346,9.169852656658302,Chinatown,45.46778254945553,9.23632245400363,Cascina Acquabella,May,Tuesday,23,8507,7871,1308,4159
45.43504614197748,9.222359532192536,Corvetto,45.44380793415672,9.246232544637365,Morsenchio,September,Thursday,7,7702,3773,685,2793
45.488475267005406,9.180397340492414,Sarpi,45.45974912070626,9.244520506411263,Quartiere Forlanini,September,Sunday,15,7572,8299,1608,4349
45.42546718875836,9.163342907384582,Conca Fallata,45.4595357877123,9.117537404509594,Forze Armate,August,Sunday,3,7326,16363,923,6666
45.47446694901911,9.16330502575794,Pagano,45.48985331372589,9.154138653096908,Cagnola,November,Monday,5,2413,2149,424,2223
45.46059197525759,9.21542256684432,XXII Marzo,45.48056261966336,9.177945206854597,Chinatown,September,Thursday,10,4865,5134,1202,2391
45.46047839948494,9.120303199797984,Forze Armate,45.47643685459035,9.11620732694776,Quarto Cagnino,July,Friday,3,3151,6228,407,5000
45.516775489777636,9.247197570452782,Adriano,45.43616030416939,9.14347676990674,Barona,February,Saturday,7,34978,18811,1862,5195
45.4747726019973,9.220091951815226,Città Studi,45.464346690293844,9.181117373925835,Duomo,April,Saturday,16,6312,4493,1367,2318
45.45260121450419,9.160071685281709,Tortona,45.45309497662893,9.166933957884766,Tortona,March,Monday,20,712,707,127,739
45.489548967331366,9.249760137023642,Lambrate,45.47716826324909,9.140377968185321,Selinunte,August,Sunday,5,11514,12921,1561,4851
45.46014503672333,9.253346713237121,Monluè,45.495427195792004,9.173493412835313,Farini,April,Thursday,11,13490,9318,1955,3473
45.50278974212953,9.234843778537464,Cimiano,45.511239633884294,9.24721304700446,Adriano,December,Thursday,23,1741,1598,246,1615
45.42186363295871,9.231413578806823,Parco della Vettabbia,45.50917238528277,9.171175119432707,Affori,May,Monday,16,35981,15930,2080,4364
45.488365604599956,9.246610464979668,Lambrate,45.442203732884025,9.233817292818058,Lodi - Corvetto,June,Wednesday,10,10070,12999,754,4076
45.5151307188517,9.133602546460073,Vialba,45.47466540179231,9.224228846160416,Città Studi,January,Saturday,17,11152,10973,1984,3900
45.498116256404096,9.11034072195904,Gallaratese,45.43972374173429,9.181128474770597,Tibaldi,December,Sunday,3,10826,12625,1204,6229
45.49380991672136,9.236872684233166,Rottole,45.49755741499376,9.184412544592913,Dergano,June,Thursday,21,5038,6353,755,2002
45.510237250680504,9.238576638277577,Adriano,45.43678692402491,9.225536113478604,Corvetto,April,Tuesday,22,16523,15069,1043,5264
45.520259352767745,9.186319800332098,Niguarda,45.49047460538042,9.241421453171478,Rottole,June,Wednesday,12,21827,9823,1405,3363
45.4579361504134,9.15508114216979,Washington,45.43555711051574,9.207784749882439,Scalo Romana,April,Thursday,9,6507,6945,1301,3116
45.487585572301924,9.222082954104208,Loreto,45.428094676063004,9.205643476755858,Ripamonti,November,Tuesday,7,8406,9387,1371,3700
45.45833740767002,9.150581410174519,Arzaga,45.490301073371846,9.162183106533314,Ghisolfa,April,Saturday,18,5258,5318,846,2332
45.51595392758731,9.163892925615388,Affori,45.464944184199894,9.208927014383157,Porta Monforte,July,Thursday,16,10146,8694,2090,3549
45.465322329451574,9.178917134866122,Duomo,45.467568638482845,9.163842560229426,Pagano,November,Friday,13,1510,2107,367,1130
45.45165710519476,9.128041764092073,Lorenteggio,45.46216423288648,9.20873744133812,XXII Marzo,March,Friday,16,8649,8795,1904,3288
45.49403953583836,9.15437818085661,Ghisolfa,45.51321466593726,9.226243993629899,Precotto,May,Friday,6,7993,8565,1177,3438
45.45458810937959,9.155547350271922,Tortona,45.481413886393064,9.211962433279915,Buenos Aires - Venezia,March,Thursday,22,6827,7359,1072,2261
45.447460631732405,9.14159197575054,Giambellino,45.446603617305584,9.154788200681004,San Cristoforo,December,Wednesday,4,2613,1818,438,1892
45.51945142223807,9.126034180328814,Luigi Sacco Hospital,45.47825092847909,9.115973554546766,San Siro,October,Monday,18,9245,12327,1034,5162
45.432243307868404,9.149110144360295,Barona,45.51501404852651,9.235425807885457,Adriano,February,Thursday,15,37131,15623,2251,4541
45.4361044920214,9.250907587436707,Rogoredo,45.48718947122741,9.146249178938085,Portello,July,Saturday,4,34768,18843,1492,6234
45.495273316604454,9.1895042279023,Zona Zara,45.507208516778554,9.120130260042568,major cemetery of Milan,October,Wednesday,22,7010,7137,892,3390
45.51526106551072,9.216106532479863,Bicocca,45.46318663542749,9.24826140066342,Cavriano,January,Sunday,0,12534,12676,821,7288
45.47555098759623,9.18592019128337,Milano Area C,45.435001607222596,9.201714931081018,Ripamonti,July,Saturday,14,7820,5773,1427,2698
45.43828038983517,9.226114791392275,Corvetto,45.47367483358358,9.201693283277548,Milano Area C,September,Thursday,7,5679,6509,1178,2046
45.438396427420116,9.135607024825402,Ronchetto sul Naviglio,45.46544129211953,9.13715348872447,Bande Nere,October,Thursday,9,4339,5707,800,2199
45.481833337175495,9.144543525524563,De Angeli - Monte Rosa,45.455525832969876,9.244823636465672,Quartiere Forlanini,February,Monday,14,30806,10064,1602,3572
45.50145831996905,9.220673810565144,Gorla,45.44376530006019,9.198890197009057,Scalo Romana,May,Saturday,17,7790,8338,1319,2616
45.48951049652771,9.127042052535693,Lampugnano,45.427166348915925,9.136144043980128,Ronchetto sul Naviglio,November,Sunday,13,10360,12639,1255,4353
45.44131667221307,9.234442769905803,Lodi - Corvetto,45.455759129460304,9.151638167079428,Bande Nere,March,Wednesday,12,9400,8313,1566,3156
45.44149714863127,9.211039089422803,Scalo Romana,45.45809071824181,9.22921158213424,Ortomercato,November,Saturday,11,3570,3989,525,2727
45.50892987683432,9.15996729434137,Bovisa,45.48225691897381,9.214477834093653,Buenos Aires - Venezia,January,Sunday,20,5957,5961,942,2909
45.48709503914562,9.205765333548294,Centrale,45.46116994510882,9.191770382114187,Duomo,November,Monday,2,4792,5037,774,2548
45.44457405495015,9.184065637134466,Morivione,45.4494523146861,9.186958624056075,Ticinese,April,Tuesday,22,1487,694,264,727
45.44817125145924,9.173310899274243,Zona Navigli,45.48184103527879,9.178760147244322,Porta Volta,September,Sunday,6,7502,5810,1064,2868
45.44781125851654,9.234529248647812,Taliedo,45.4814878671232,9.222873414046038,Città Studi,August,Thursday,13,4754,4795,686,2610
45.507654808720204,9.15899314223985,Bovisa,45.510554774472396,9.200049043040321,Prato Centenaro,January,Friday,8,4273,7897,641,2871
45.45307820573583,9.22403052268174,Ortomercato,45.45076733996253,9.22530545137987,Ortomercato,November,Friday,5,426,348,71,371
45.51670848377112,9.210788754554956,Bicocca,45.47083119485563,9.182977897550405,Milano Area C,May,Sunday,22,6710,6202,908,2207
45.4264384532597,9.144281497154147,Boffalora,45.440349264581876,9.172985262299465,Tibaldi,January,Friday,18,3765,4281,544,2370
45.441449223063614,9.166241850121333,Moncucco,45.504518840469416,9.206134616186526,Segnano,March,Saturday,21,12004,9312,1556,2903
45.455896477515836,9.176217454812683,Porta Genova,45.48887846380077,9.154424650011217,Cagnola,October,Saturday,21,5188,6133,788,3113
45.44341076197759,9.137754822892479,Restocco Maroni,45.439723516078026,9.232595993970218,Lodi - Corvetto,June,Friday,12,9063,9852,1386,3600
45.45656314937652,9.14568337878543,Bande Nere,45.49760450341089,9.16798990601203,Bovisa,June,Thursday,6,6039,6155,778,2423
45.43751765338348,9.123379885016053,Ronchetto sul Naviglio,45.48854438078946,9.151835792739847,Portello,December,Wednesday,14,8327,10193,1170,3441
45.471203688329,9.130141601342112,San Siro,45.50315285706859,9.158286335386462,Bovisa,February,Tuesday,13,7300,8286,1013,2881
45.49780752765146,9.11167326325355,Gallaratese,45.486911593650504,9.113660302233756,Lampugnano,February,Friday,22,3072,1870,404,1947
45.439417733743774,9.178773407122577,Tibaldi,45.504349762641446,9.11157218288592,Garegnano,February,Thursday,22,25266,13867,1143,4717
45.47028571803184,9.143328383417714,De Angeli - Monte Rosa,45.43233444354543,9.251927544381884,Rogoredo,January,Friday,12,33003,10503,1888,4114
45.49886032016071,9.243853686655081,Cimiano,45.44148456611955,9.236647918797239,Lodi - Corvetto,May,Friday,9,11714,11845,1081,4093
45.46331335256013,9.14469762490191,Bande Nere,45.51370652951023,9.156643697807894,Bovisasca,April,Friday,17,8195,13594,1429,3700
45.49068709647777,9.123776425827426,Lampugnano,45.44735960963389,9.2177827894571,Umbria - Molise,June,Friday,8,11585,15075,2156,3618
45.44377586561367,9.122021290805746,Giambellino,45.45276084240281,9.22336833597966,Ortomercato,September,Thursday,18,11053,9514,1867,3396
45.441497865696846,9.192833613937042,Ex Om - Morivione,45.50643300481496,9.177491546858601,Dergano,February,Friday,4,10192,11706,1381,4848
45.466440750061714,9.191194220132315,Duomo,45.43149536462726,9.2292146064028,Nosedo,October,Sunday,5,7181,6409,1172,3961
45.50813187026902,9.222287511346966,Precotto,45.43809535772843,9.257768800728925,Triulzo Superiore,June,Sunday,8,15025,14325,1016,5841
45.489290104184086,9.227494089376917,Casoretto,45.50228330385989,9.24971669008849,Cimiano,June,Friday,8,2972,2811,494,2230
45.49531640946666,9.12433492910532,Gallaratese,45.50706165845773,9.170795059124348,Dergano,May,Friday,19,6602,12047,815,3435
45.4564392970951,9.202093483508689,Guastalla,45.514824011497915,9.225944060272228,Precotto,March,Monday,5,7130,7638,1073,3640
45.46411684828247,9.126538867422147,Forze Armate,45.44833002185066,9.119162055305233,Lorenteggio,October,Friday,15,2652,3100,506,2066
45.50651381279339,9.2261744460887,Gorla,45.48737830821169,9.199194906398292,Abbadesse,August,Monday,11,3952,4874,769,1867
45.436323698208696,9.174856375220168,Stadera,45.47723314759678,9.170316192871912,Pagano,June,Monday,11,6546,6425,1161,2759
45.48633977655515,9.130252306400648,Lampugnano,45.45151230118623,9.129818714643958,Lorenteggio,March,Sunday,4,5931,6589,616,4673
45.509821580149186,9.193451176957852,Prato Centenaro,45.48832801481076,9.22486281199837,Casoretto,October,Thursday,6,4990,6026,866,2865
45.48583691830009,9.213496787588253,Buenos Aires - Venezia,45.4728850185562,9.146283300902546,De Angeli - Monte Rosa,June,Wednesday,11,8416,7704,1336,2016
45.48359366296427,9.25050622739753,Lambrate,45.45198916248022,9.227831637790413,Ortomercato,April,Thursday,16,7851,7345,853,2959
45.425793730731144,9.195868251373295,Parco delle Abbazie,45.51689429645372,9.22095025469184,Precotto,August,Monday,23,13649,14010,1643,5393
45.48197423671395,9.211650643354865,Buenos Aires - Venezia,45.46955653141671,9.13238627998763,Selinunte,January,Friday,11,9121,7929,1538,2604
45.469584142143944,9.244406094329168,Cavriano,45.505552873904364,9.129143627960637,Musocco,September,Friday,14,27901,16068,1822,5091
45.478408388030324,9.120448011545642,San Siro,45.50904344945521,9.223811416894264,Precotto,September,Thursday,16,19576,15885,2281,3384
45.42189394090871,9.205262449196669,Ripamonti,45.48066415834523,9.119395415489441,Lampugnano,November,Tuesday,2,12248,18068,1306,13088
45.46138739945307,9.256378264788019,Monluè,45.49553110747958,9.17767516918168,Farini,April,Tuesday,5,12839,9579,1520,3642
45.51957385779702,9.202657616874536,Niguarda,45.491587763733634,9.179917209377184,Farini,May,Wednesday,20,4981,4544,805,2675
45.42802021320704,9.226543342729066,Parco della Vettabbia,45.50330372690226,9.146325320669874,Villapizzone,October,Wednesday,13,35225,12597,2088,4380
45.51102162211553,9.162617203479929,Bovisasca,45.44814778341374,9.158088468142084,Zona Navigli,July,Sunday,10,9231,10629,1077,3967
45.510165665431444,9.165606424849972,Bovisasca,45.49604373836905,9.171592832476392,Farini,July,Thursday,17,2247,2904,500,1258
45.4376702450921,9.175650935014056,Tibaldi,45.44222136209654,9.207483398982959,Scalo Romana,December,Sunday,23,3975,3159,450,2079
45.4802734774988,9.258173882562312,San Gregorio,45.44139499840933,9.151203047116319,San Cristoforo,July,Friday,0,15952,13331,1432,7034
45.44810532920898,9.178313078592609,Porta Ticinese,45.44589030432463,9.175283976349098,Zona Navigli,June,Sunday,18,1238,425,262,443
45.496156370722765,9.111410821025835,Gallaratese,45.47330113632558,9.251769053556986,Ortica,September,Tuesday,13,28202,16108,1491,3981
45.44545296506342,9.120356752913272,Lorenteggio,45.47491083787015,9.200301259793072,Milano Area C,June,Saturday,21,9804,10057,1473,3524
45.50810040078581,9.169332400568422,Dergano,45.457288643725235,9.254168445396548,Monluè,June,Wednesday,0,13046,12001,1403,6856
45.45468572891886,9.247425459649357,La Trecca,45.52026625149118,9.226597832804137,Precotto,February,Wednesday,3,12253,12185,969,10187
45.4233514174163,9.133984429598518,Boffalora,45.437422448335134,9.233522724451946,Rogoredo,June,Monday,0,11837,14291,1335,19047
45.504428188081235,9.125122629765354,Garegnano,45.510214401671504,9.246440101585812,Adriano,June,Friday,1,21776,15639,1050,6698
45.44904044358394,9.170900965256045,Zona Navigli,45.48433731650673,9.215771476046523,Buenos Aires - Venezia,January,Friday,12,8265,7048,1563,1899
45.49182124170828,9.246221221620251,Lambrate,45.45870645096812,9.174128508498468,Porta Genova,May,Sunday,12,16189,9192,1466,2869
45.45546989381339,9.254464090648563,Monluè,45.495878663604714,9.182345854694603,Farini,January,Tuesday,14,11226,9502,1674,3881
45.463323979019805,9.12458705550026,Forze Armate,45.46348395041074,9.237544313443243,Parco Forlanini - Ortica,May,Friday,10,36757,10684,1987,3887
45.42206754468617,9.187903262462529,Parco delle Abbazie,45.5125370103505,9.23585823075269,Precotto,August,Sunday,6,20830,15585,1467,5822
45.49621651517282,9.190952503363915,Zona Zara,45.500648637457935,9.212171612575347,Greco,December,Thursday,19,2389,2647,487,1991
45.485775667403864,9.201989475632018,Centro Direzionale di Milano,45.512377195345884,9.152727750703319,Bovisasca,June,Sunday,15,7150,7772,1055,3754
45.518840168448904,9.204732122700143,Niguarda,45.512931771213296,9.199102636728023,Prato Centenaro,June,Saturday,14,1526,1136,236,1157
45.46513294751738,9.225376429850527,Corsica,45.47393098708149,9.155228441106539,Tre Torri,September,Thursday,1,7765,9385,1158,4848
45.47534951408033,9.182145305601946,Parco Sempione,45.493399898085755,9.20078683310373,Abbadesse,March,Friday,11,3455,3787,687,1784
45.42736221794503,9.244153988741834,Triulzo Superiore,45.49641235672577,9.142211698630197,Boldinasco,June,Wednesday,15,33106,16822,1866,4281
45.50695782058514,9.212235897258067,Greco,45.422714086022,9.198470712985866,Ripamonti,September,Monday,15,12116,12213,1947,4551
45.44819896232399,9.257416810127676,Taliedo,45.46373105339968,9.149226413156903,Washington,June,Thursday,9,27832,12734,1831,4235
45.50316632850269,9.221257709934084,Gorla,45.51147756681347,9.195444692526852,Prato Centenaro,June,Saturday,4,5413,5081,787,4098
45.4755133277325,9.145802162405287,De Angeli - Monte Rosa,45.49341236450705,9.110959961599233,Gallaratese,May,Monday,13,4563,4845,593,1980
45.51069528494384,9.116004485202891,Musocco,45.47418294343076,9.202968109607614,Guastalla,January,Sunday,10,10767,12813,1182,4006
45.4649744027686,9.25276783773403,Cascina Casanova,45.480991283889985,9.178988966897908,Chinatown,December,Saturday,0,9381,9031,1147,5701
45.459284136737395,9.25643709789579,Cascina Casanova,45.45887609136722,9.248059000981202,Monluè,October,Friday,10,3268,2443,495,1712
45.43954514024565,9.252303073362299,Mecenate,45.47590135035339,9.214419598276141,Città Studi,November,Tuesday,17,8916,8275,1208,3459
